"","X","chr","chromStart","chromEnd","hgnc_symbol","ensembl_gene_id","strand"
"16611",4883,"7",76822688,76829143,"FGL2","ENSG00000127951",-1
"16612",4933,"7",76940068,77045717,"GSAP","ENSG00000186088",-1
"16613",5381,"7",77166592,77269388,"PTPN12","ENSG00000127947",1
"16614",6028,"7",77325760,77412339,"RSBN1L","ENSG00000187257",1
"16615",6075,"7",77423045,77427897,"TMEM60","ENSG00000135211",-1
"16616",6125,"7",77428122,77586818,"PHTF2","ENSG00000006576",1
"16619",7145,"7",79998891,80308593,"CD36","ENSG00000135218",1
"16621",7649,"7",80371854,80551675,"SEMA3C","ENSG00000075223",-1
"16622",7889,"7",81328322,81399754,"HGF","ENSG00000019991",-1
"16623",8463,"7",81575760,82073114,"CACNA2D1","ENSG00000153956",-1
"16624",8769,"7",82383329,82792246,"PCLO","ENSG00000186472",-1
"16629",9426,"7",86506222,86689015,"KIAA1324L","ENSG00000164659",-1
"16630",9923,"7",86781677,86825653,"DMTF1","ENSG00000135164",1
"16631",10433,"7",86825478,86849903,"TMEM243","ENSG00000135185",-1
"16632",10650,"7",86974997,87029111,"CROT","ENSG00000005469",1
"16639",12308,"7",87834433,87856308,"SRI","ENSG00000075142",-1
"16646",12869,"7",89964537,90020769,"GTPBP10","ENSG00000105793",1
"16647",12960,"7",90013035,90142716,"CLDN12","ENSG00000157224",1
"16648",13115,"7",90095738,90839905,"CDK14","ENSG00000058091",1
"16650",13429,"7",91321323,91510034,"MTERF","ENSG00000127989",-1
"16651",13528,"7",91570181,91739987,"AKAP9","ENSG00000127914",1
"16652",14041,"7",91741465,91772266,"CYP51A1","ENSG00000001630",-1
"16654",14190,"7",91828283,91875480,"KRIT1","ENSG00000001631",-1
"16655",14583,"7",91875548,92030698,"ANKIB1","ENSG00000001629",1
"16656",14687,"7",92076767,92088150,"GATAD1","ENSG00000157259",1
"16658",14750,"7",92116334,92157845,"PEX1","ENSG00000127980",-1
"16660",15283,"7",92190107,92219708,"FAM133B","ENSG00000234545",-1
"16663",15518,"7",92759368,92777682,"SAMD9L","ENSG00000177409",-1
"16665",15629,"7",92861653,92988338,"CCDC132","ENSG00000004766",1
"16670",16352,"7",93592074,93633694,"BET1","ENSG00000105829",-1
"16671",16371,"7",94023873,94060544,"COL1A2","ENSG00000164692",1
"16672",16615,"7",94138531,94186331,"CASD1","ENSG00000127995",1
"16673",16725,"7",94214542,94285521,"SGCE","ENSG00000127990",-1
"16675",16866,"7",94536514,94925727,"PPP1R9A","ENSG00000158528",1
"16678",17162,"7",95034175,95064510,"PON2","ENSG00000105854",-1
"16683",17611,"7",95749532,95951459,"SLC25A13","ENSG00000004864",-1
"16684",17728,"7",96110938,96339203,"SHFM1","ENSG00000127922",-1
"16688",17818,"7",96745902,96811075,"ACN9","ENSG00000196636",1
"16690",17899,"7",97481430,97501854,"ASNS","ENSG00000070669",-1
"16695",18194,"7",97881691,97937162,"BRI3","ENSG00000164713",1
"16696",18223,"7",97920963,98030380,"BAIAP2L1","ENSG00000006453",-1
"16699",18305,"7",98475556,98610866,"TRRAP","ENSG00000196367",1
"16700",18507,"7",98625061,98741723,"SMURF1","ENSG00000198742",-1
"16702",18552,"7",98923521,98985787,"ARPC1A","ENSG00000241685",1
"16703",18586,"7",98971872,98992424,"ARPC1B","ENSG00000130429",1
"16704",18618,"7",98989671,99006452,"PDAP1","ENSG00000106244",-1
"16705",18620,"7",99006264,99017239,"BUD31","ENSG00000106245",1
"16709",18728,"7",99046098,99063954,"ATP5J2","ENSG00000241468",-1
"16710",18748,"7",99070464,99101273,"ZNF789","ENSG00000198556",1
"16711",18791,"7",99084142,99097947,"ZNF394","ENSG00000160908",-1
"16714",18817,"7",99156029,99174076,"ZNF655","ENSG00000197343",1
"16722",2754,"7",99474581,99517223,"TRIM4","ENSG00000146833",-1
"16724",2984,"7",99564343,99573780,"AZGP1","ENSG00000160862",-1
"16725",3034,"7",99613204,99639312,"ZKSCAN1","ENSG00000106261",1
"16727",3639,"7",99661656,99680171,"ZNF3","ENSG00000166526",-1
"16728",3766,"7",99686577,99689823,"COPS6","ENSG00000168090",1
"16729",4264,"7",99690351,99699563,"MCM7","ENSG00000166508",-1
"16731",5771,"7",99704693,99717464,"TAF6","ENSG00000106290",-1
"16734",6602,"7",99746530,99753567,"LAMTOR4","ENSG00000188186",1
"16742",8365,"7",99933737,99965356,"PILRB","ENSG00000121716",1
"16754",10040,"7",100199800,100205798,"PCOLCE","ENSG00000106333",1
"16758",10610,"7",100271154,100276797,"GNB2","ENSG00000172354",1
"16762",12054,"7",100400187,100425121,"EPHB4","ENSG00000196411",-1
"16763",12196,"7",100424442,100464631,"SLC12A9","ENSG00000146828",1
"16765",12626,"7",100472733,100486285,"SRRT","ENSG00000087087",1
"16772",13465,"7",100770370,100782547,"SERPINE1","ENSG00000106366",1
"16773",13479,"7",100797678,100804877,"AP1S1","ENSG00000106367",1
"16777",13829,"7",100849258,100861701,"PLOD3","ENSG00000106397",-1
"16778",14006,"7",100860949,100867471,"ZNHIT1","ENSG00000106400",1
"16780",14054,"7",100882739,100895597,"FIS1","ENSG00000214253",-1
"16781",14139,"7",100956975,100965104,"RABL5","ENSG00000128581",-1
"16785",14867,"7",102004319,102067123,"PRKRIP1","ENSG00000128563",1
"16789",15157,"7",102113565,102119354,"POLR2J","ENSG00000005075",-1
"16791",16232,"7",102178365,102213103,"POLR2J3","ENSG00000168255",-1
"16795",16562,"7",102277474,102312076,"POLR2J2","ENSG00000228049",-1
"16800",16835,"7",102715328,102740205,"ARMC10","ENSG00000170632",1
"16802",17052,"7",102937869,102969958,"PMPCB","ENSG00000105819",1
"16803",17234,"7",102952921,102985320,"DNAJC2","ENSG00000105821",-1
"16804",17412,"7",102984701,103009842,"PSMC2","ENSG00000161057",1
"16809",18092,"7",104654626,104754808,"KMT2E","ENSG00000005483",1
"16810",18267,"7",104751151,105039755,"SRPK2","ENSG00000135250",-1
"16811",18365,"7",105080108,105162714,"PUS7","ENSG00000091127",-1
"16812",18395,"7",105172532,105208124,"RINT1","ENSG00000135249",1
"16814",18478,"7",105245514,105517050,"ATXN7L1","ENSG00000146776",-1
"16816",18597,"7",105730949,105753022,"SYPL1","ENSG00000008282",-1
"16817",18622,"7",105888731,105926772,"NAMPT","ENSG00000105835",-1
"16820",18675,"7",106685094,106802256,"PRKAR2B","ENSG00000005249",1
"16821",18707,"7",106809406,106842974,"HBP1","ENSG00000105856",1
"16822",18738,"7",106842000,107204959,"COG5","ENSG00000164597",-1
"16825",18813,"7",107220422,107269615,"BCAP29","ENSG00000075790",1
"16827",18869,"7",107384142,107402112,"CBLL1","ENSG00000105879",1
"16829",18908,"7",107531415,107572175,"DLD","ENSG00000091140",1
"16830",18931,"7",107564244,107643700,"LAMB1","ENSG00000091136",-1
"16833",2211,"7",108110866,108210110,"PNPLA8","ENSG00000135241",-1
"16834",2711,"7",108194987,108210194,"THAP5","ENSG00000177683",-1
"16838",3097,"7",110303110,111202573,"IMMP2L","ENSG00000184903",-1
"16840",3492,"7",111366166,111846466,"DOCK4","ENSG00000128512",-1
"16841",4763,"7",111846643,111983151,"ZNF277","ENSG00000198839",1
"16842",4911,"7",112063023,112121072,"IFRD1","ENSG00000006652",1
"16844",5441,"7",112402437,112430647,"TMEM168","ENSG00000146802",-1
"16847",5851,"7",112756773,112758668,"LINC00998","ENSG00000214194",-1
"16851",6976,"7",114562209,114659256,"MDFIC","ENSG00000135272",1
"16853",7449,"7",115850547,115898837,"TES","ENSG00000135269",1
"16855",7910,"7",116164839,116201233,"CAV1","ENSG00000105974",1
"16857",8354,"7",116451124,116562103,"CAPZA2","ENSG00000198898",1
"16858",8850,"7",116593292,116870157,"ST7","ENSG00000004866",1
"16864",10502,"7",117824086,117832878,"NAA38","ENSG00000128534",1
"16868",10754,"7",120590803,120617270,"ING3","ENSG00000071243",1
"16871",11239,"7",120988905,121036418,"FAM3C","ENSG00000196937",-1
"16875",11636,"7",121958481,122526813,"CADPS2","ENSG00000081803",-1
"16881",12351,"7",123177051,123198309,"NDUFA5","ENSG00000128609",-1
"16884",12493,"7",123321989,123389121,"WASL","ENSG00000106299",-1
"16889",12732,"7",124462440,124570037,"POT1","ENSG00000128513",-1
"16891",13132,"7",126986844,127071978,"ZNF800","ENSG00000048405",-1
"16893",13342,"7",127228399,127231759,"ARF5","ENSG00000004059",1
"16896",13565,"7",127292234,127732661,"SND1","ENSG00000197157",1
"16899",13959,"7",127937738,127983962,"RBM28","ENSG00000106344",-1
"16902",14481,"7",128095903,128098472,"HILPDA","ENSG00000135245",1
"16903",14587,"7",128116783,128146656,"METTL2B","ENSG00000165055",1
"16906",15045,"7",128379346,128411861,"CALU","ENSG00000128595",1
"16910",15389,"7",128502880,128505898,"ATP6V1F","ENSG00000128524",1
"16912",15592,"7",128594948,128695198,"TNPO3","ENSG00000064419",-1
"16915",15859,"7",128864864,129070052,"AHCYL2","ENSG00000158467",1
"16919",16233,"7",129470572,129592789,"UBE2H","ENSG00000186591",-1
"16921",16413,"7",129710350,129775560,"KLHDC10","ENSG00000128607",1
"16922",16470,"7",129804555,129847610,"TMEM209","ENSG00000146842",-1
"16928",17075,"7",130033612,130082274,"CEP41","ENSG00000106477",-1
"16929",17181,"7",130126012,130146133,"MEST","ENSG00000106484",1
"16930",17432,"7",130146089,130353598,"COPG2","ENSG00000158623",-1
"16933",17497,"7",130794855,131181395,"MKLN1","ENSG00000128585",1
"16934",17601,"7",131185021,131242976,"PODXL","ENSG00000128567",-1
"16936",17751,"7",132469629,132766848,"CHCHD3","ENSG00000106554",-1
"16937",17813,"7",132937829,133751342,"EXOC4","ENSG00000131558",1
"16940",18040,"7",134127102,134144036,"AKR1B1","ENSG00000085662",-1
"16944",18209,"7",134429003,134655479,"CALD1","ENSG00000122786",1
"16946",1162,"7",134777115,134855547,"C7orf49","ENSG00000122783",-1
"16950",2428,"7",135046547,135194875,"CNOT4","ENSG00000080802",-1
"16951",2890,"7",135242667,135333505,"NUP205","ENSG00000155561",1
"16955",3537,"7",135611509,135662101,"MTPN","ENSG00000105887",-1
"16960",4085,"7",137559725,137686813,"CREB3L2","ENSG00000182158",-1
"16962",4747,"7",138145079,138274738,"TRIM24","ENSG00000122779",1
"16968",6308,"7",138728266,138794465,"ZC3HAV1","ENSG00000105939",-1
"16970",7437,"7",138915102,138992982,"UBN2","ENSG00000157741",1
"16971",7490,"7",139024203,139031065,"C7orf55","ENSG00000164898",1
"16972",7590,"7",139025105,139108198,"C7orf55-LUC7L2","ENSG00000146963",1
"16976",7847,"7",139246316,139477577,"HIPK2","ENSG00000064393",-1
"16978",8455,"7",139723544,139763521,"PARP12","ENSG00000059378",-1
"16979",512,"7",139784546,139876835,"KDM7A","ENSG00000006459",-1
"16980",735,"7",139993493,140104233,"SLC37A3","ENSG00000157800",-1
"16982",1558,"7",140152840,140179369,"MKRN1","ENSG00000133606",-1
"16985",2643,"7",140390577,140422590,"NDUFB2","ENSG00000090266",1
"16986",2903,"7",140419127,140624564,"BRAF","ENSG00000157764",-1
"16987",3054,"7",140705854,140715028,"MRPS33","ENSG00000090263",-1
"16989",3219,"7",141250989,141355044,"AGK","ENSG00000006530",1
"16992",3835,"7",141438121,141487722,"SSBP1","ENSG00000106028",1
"17012",536,"7",142829170,142836839,"PIP","ENSG00000159763",1
"17016",699,"7",142941186,142967947,"GSTK1","ENSG00000197448",1
"17018",1155,"7",142985308,143004789,"CASP2","ENSG00000106144",1
"17021",2063,"7",143078173,143088204,"ZYX","ENSG00000159840",1
"17028",3235,"7",143548468,143599291,"FAM115A","ENSG00000198420",-1
"17048",5171,"7",148395006,148498128,"CUL1","ENSG00000055130",1
"17050",5836,"7",148700154,148725733,"PDIA4","ENSG00000155660",-1
"17061",7258,"7",149535456,149564568,"ZNF862","ENSG00000106479",1
"17066",582,"7",150035408,150038763,"RARRES2","ENSG00000106538",-1
"17067",706,"7",150065278,150071133,"REPIN1","ENSG00000214022",1
"17071",1176,"7",150264365,150271041,"GIMAP4","ENSG00000133574",1
"17076",1398,"7",150488373,150498448,"TMEM176B","ENSG00000106565",-1
"17082",3734,"7",150725510,150744869,"ABCB8","ENSG00000197150",1
"17085",5690,"7",150754297,150773614,"SLC4A2","ENSG00000164889",1
"17088",6918,"7",150782918,150841523,"AGAP3","ENSG00000133612",1
"17091",7686,"7",150904923,150924316,"ABCF2","ENSG00000033050",-1
"17093",8306,"7",150935850,150974982,"SMARCD3","ENSG00000082014",-1
"17094",8598,"7",151038785,151075535,"NUB1","ENSG00000013374",1
"17098",9239,"7",151253197,151574210,"PRKAG2","ENSG00000106617",-1
"17100",9876,"7",151722759,151819425,"GALNT11","ENSG00000178234",1
"17101",10076,"7",151832010,152133090,"KMT2C","ENSG00000055609",-1
"17103",10770,"7",152456834,152552463,"ACTR3B","ENSG00000133627",1
"17105",11446,"7",154735397,154794794,"PAXIP1","ENSG00000157212",-1
"17107",11693,"7",155089486,155101945,"INSIG1","ENSG00000186480",1
"17111",11888,"7",155437145,155574179,"RBM33","ENSG00000184863",1
"17115",12432,"7",156461646,156685924,"LMBR1","ENSG00000105983",-1
"17116",12714,"7",156742417,156765876,"NOM1","ENSG00000146909",1
"17119",12827,"7",156931607,157062066,"UBE3C","ENSG00000009335",1
"17120",12966,"7",157128075,157210133,"DNAJB6","ENSG00000105993",1
"17123",13651,"7",158424003,158497520,"NCAPG2","ENSG00000146918",-1
"17124",14305,"7",158523686,158622944,"ESYT2","ENSG00000117868",-1
"17125",14377,"7",158649269,158749438,"WDR60","ENSG00000126870",1
"17130",9848,"8",356428,421225,"FBXO25","ENSG00000147364",1
"17170",222,"8",9413424,9639856,"TNKS","ENSG00000173273",1
"17185",612,"8",11653082,11696818,"FDFT1","ENSG00000079459",1
"17186",1123,"8",11700033,11726957,"CTSB","ENSG00000164733",-1
"17198",2149,"8",12940870,13373167,"DLC1","ENSG00000164741",-1
"17201",2443,"8",15274724,15624158,"TUSC3","ENSG00000104723",1
"17202",2705,"8",15965387,16424999,"MSR1","ENSG00000038945",-1
"17206",2945,"8",17086737,17104387,"CNOT7","ENSG00000198791",-1
"17209",3308,"8",17354597,17428082,"SLC7A2","ENSG00000003989",1
"17211",3534,"8",17501304,17658426,"MTUS1","ENSG00000129422",-1
"17213",4118,"8",17780349,17885478,"PCM1","ENSG00000078674",1
"17214",4515,"8",17913934,17942494,"ASAH1","ENSG00000104763",-1
"17215",4892,"8",18027986,18081198,"NAT1","ENSG00000171428",1
"17217",5022,"8",18384811,18942240,"PSD3","ENSG00000156011",-1
"17220",5389,"8",19674651,19709594,"INTS10","ENSG00000104613",1
"17223",5995,"8",20054878,20084330,"ATP6V1B2","ENSG00000147416",1
"17227",6449,"8",21777180,21864096,"XPO7","ENSG00000130227",1
"17231",7533,"8",21946670,21962409,"FAM160B2","ENSG00000158863",1
"17247",10125,"8",22462145,22479027,"CCAR2","ENSG00000158941",1
"17259",11216,"8",23243296,23315208,"ENTPD4","ENSG00000197217",-1
"17268",11776,"8",25042238,25275598,"DOCK5","ENSG00000147459",1
"17273",12176,"8",26149007,26230196,"PPP2R2A","ENSG00000221914",1
"17274",12284,"8",26240414,26363152,"BNIP3L","ENSG00000104765",1
"17276",12361,"8",26371791,26515694,"DPYSL2","ENSG00000092964",1
"17283",13280,"8",27454434,27472548,"CLU","ENSG00000120885",-1
"17299",14568,"8",29190581,29208185,"DUSP4","ENSG00000120875",-1
"17300",14625,"8",29920528,29940723,"TMEM66","ENSG00000133872",-1
"17301",14674,"8",29952914,30034724,"LEPROTL1","ENSG00000104660",1
"17303",14718,"8",30013813,30041156,"DCTN6","ENSG00000104671",1
"17304",14849,"8",30241944,30429778,"RBPMS","ENSG00000157110",1
"17307",14995,"8",30535583,30585443,"GSR","ENSG00000104687",-1
"17308",15057,"8",30631973,30671830,"PPP2CB","ENSG00000104695",-1
"17322",15687,"8",37594117,37616619,"ERLIN2","ENSG00000147475",1
"17323",15773,"8",37620111,37637283,"PROSC","ENSG00000147471",1
"17326",15928,"8",37716136,37756985,"RAB11FIP1","ENSG00000156675",-1
"17329",16000,"8",37887859,37917883,"EIF4EBP1","ENSG00000187840",1
"17330",16024,"8",37962760,38001594,"ASH2L","ENSG00000129691",1
"17332",16164,"8",38020839,38034248,"LSM1","ENSG00000175324",-1
"17335",247,"8",38120648,38126761,"PPAPDC1B","ENSG00000147535",-1
"17336",313,"8",38127215,38239790,"WHSC1L1","ENSG00000147548",-1
"17338",851,"8",38268656,38326352,"FGFR1","ENSG00000077782",-1
"17340",2303,"8",38585704,38710546,"TACC1","ENSG00000147526",1
"17343",2900,"8",38846327,38854343,"TM2D2","ENSG00000169490",-1
"17344",2947,"8",38854388,38962663,"ADAM9","ENSG00000168615",1
"17350",4427,"8",40010989,40012821,"C8orf4","ENSG00000176907",1
"17353",4597,"8",41347915,41368499,"GOLGA7","ENSG00000147533",1
"17358",6663,"8",41786997,41909508,"KAT6A","ENSG00000083168",-1
"17360",7046,"8",42032236,42065242,"PLAT","ENSG00000104368",-1
"17361",7288,"8",42128820,42189973,"IKBKB","ENSG00000104365",1
"17362",7871,"8",42195972,42229326,"POLB","ENSG00000070501",1
"17364",8178,"8",42249142,42263415,"VDAC3","ENSG00000078668",1
"17366",8511,"8",42396298,42409603,"SMIM19","ENSG00000176209",1
"17372",8903,"8",42889337,42940931,"FNTA","ENSG00000168522",1
"17374",9063,"8",42995556,43057998,"HGSNAT","ENSG00000165102",1
"17375",9261,"8",48173167,48648868,"SPIDR","ENSG00000164808",1
"17378",10118,"8",48872745,48890720,"MCM4","ENSG00000104738",1
"17379",10417,"8",48920960,48977268,"UBE2V2","ENSG00000169139",1
"17385",10789,"8",52730140,52811735,"PCMTD1","ENSG00000168300",-1
"17389",11275,"8",53535016,53658403,"RB1CC1","ENSG00000023287",-1
"17392",11379,"8",54628117,54756118,"ATP6V1H","ENSG00000047249",-1
"17394",11611,"8",54879112,54935089,"TCEA1","ENSG00000187735",-1
"17395",11792,"8",54958938,55014577,"LYPLA1","ENSG00000120992",-1
"17396",11908,"8",55047770,55060461,"MRPL15","ENSG00000137547",1
"17403",12243,"8",56979854,56987069,"RPS20","ENSG00000008988",-1
"17409",12557,"8",57870492,57906403,"IMPAD1","ENSG00000104331",-1
"17413",12650,"8",59465483,59495419,"SDCBP","ENSG00000137575",1
"17417",12938,"8",61429416,61536186,"RAB2A","ENSG00000104388",1
"17420",13324,"8",62413116,62627155,"ASPH","ENSG00000198363",-1
"17424",13682,"8",64081112,64125346,"YTHDF3","ENSG00000185728",1
"17427",13786,"8",66514694,66546442,"ARMC1","ENSG00000104442",-1
"17428",13878,"8",66556969,66683496,"MTFR1","ENSG00000066855",1
"17429",13999,"8",66629745,66754557,"PDE7A","ENSG00000205268",-1
"17443",14979,"8",67955314,67996018,"COPS5","ENSG00000121022",-1
"17445",15274,"8",68085747,68255912,"ARFGEF1","ENSG00000066777",-1
"17449",15637,"8",70378859,70573150,"SULF1","ENSG00000137573",1
"17453",15871,"8",71021997,71316040,"NCOA2","ENSG00000140396",-1
"17454",15954,"8",71485677,71520622,"TRAM1","ENSG00000067167",-1
"17463",16392,"8",74202506,74208024,"RPL7","ENSG00000147604",-1
"17465",16517,"8",74332604,74659943,"STAU2","ENSG00000040341",-1
"17466",16692,"8",74692332,74791145,"UBE2W","ENSG00000104343",-1
"17482",17411,"8",80830952,80942524,"MRPS28","ENSG00000147586",-1
"17483",17457,"8",80870571,81143467,"TPD52","ENSG00000076554",-1
"17490",17707,"8",82390654,82395498,"FABP4","ENSG00000170323",-1
"17494",17844,"8",82613569,82645138,"ZFAND1","ENSG00000104231",-1
"17500",266,"8",86126311,86132650,"C8orf59","ENSG00000176731",-1
"17511",916,"8",87354967,87490649,"WWP1","ENSG00000123124",1
"17512",1534,"8",87480486,87526586,"RMDN1","ENSG00000176623",-1
"17513",1694,"8",87497059,87573726,"CPNE3","ENSG00000085719",1
"17520",3021,"8",90945564,91015456,"NBN","ENSG00000104320",-1
"17521",3253,"8",91013633,91064320,"DECR1","ENSG00000104325",1
"17533",5625,"8",94741584,94753245,"RBM12B","ENSG00000183808",-1
"17538",6161,"8",95261481,95274578,"GEM","ENSG00000164949",-1
"17541",6361,"8",95499921,95565757,"KIAA1429","ENSG00000164944",-1
"17543",6820,"8",95653302,95719694,"ESRP1","ENSG00000104413",1
"17545",7249,"8",95825539,95893974,"INTS8","ENSG00000164941",1
"17547",7743,"8",95907995,96128683,"NDUFAF6","ENSG00000156170",1
"17548",8012,"8",95938200,95961639,"TP53INP1","ENSG00000164938",-1
"17549",8033,"8",96146032,96168912,"PLEKHF2","ENSG00000175895",1
"17554",8302,"8",97273943,97349223,"PTDSS1","ENSG00000156471",1
"17555",8602,"8",97505579,97624000,"SDC2","ENSG00000169439",1
"17556",8655,"8",97657455,98161882,"CPQ","ENSG00000104324",1
"17558",8780,"8",98656407,98740998,"MTDH","ENSG00000147649",1
"17559",8824,"8",98787285,98865241,"LAPTM4B","ENSG00000104341",1
"17561",9121,"8",99037079,99058697,"RPL30","ENSG00000156482",-1
"17566",9416,"8",99413631,99955055,"STK3","ENSG00000104375",-1
"17569",9740,"8",100025494,100889808,"VPS13B","ENSG00000132549",1
"17570",10136,"8",100885428,100906290,"COX6C","ENSG00000164919",-1
"17573",10389,"8",101162812,101166230,"POLR2K","ENSG00000147669",1
"17575",10586,"8",101269288,101348446,"RNF19A","ENSG00000034677",-1
"17578",10714,"8",101698044,101735037,"PABPC1","ENSG00000070756",-1
"17579",11391,"8",101928753,101965616,"YWHAZ","ENSG00000164924",-1
"17581",11497,"8",102504660,102681954,"GRHL2","ENSG00000083307",1
"17583",11639,"8",103216730,103251346,"RRM2B","ENSG00000048392",-1
"17584",11861,"8",103265240,103425069,"UBR5","ENSG00000104517",-1
"17586",12080,"8",103661007,103668130,"KLF10","ENSG00000155090",-1
"17587",12132,"8",103838585,103906092,"AZIN1","ENSG00000155096",-1
"17588",12301,"8",104033291,104085279,"ATP6V1C1","ENSG00000155097",1
"17591",12375,"8",104310661,104345094,"FZD6","ENSG00000164930",1
"17592",12435,"8",104383743,104395225,"CTHRC1","ENSG00000164932",1
"17594",12499,"8",104426942,104455681,"DCAF13","ENSG00000164934",1
"17600",13007,"8",107282473,107764922,"OXR1","ENSG00000164830",1
"17604",13407,"8",109213445,109447562,"EIF3E","ENSG00000104408",-1
"17605",13438,"8",109455830,109499145,"EMC2","ENSG00000104412",1
